"Desc"
"Agriculture, hunting, forestry"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Information, finance, real estate and other business services"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"Telecommunications"
"IT and other information services"
"IT and other information services"
"IT and other information services"
"IT and other information services"
"IT and other information services"
"IT and other information services"
"IT and other information services"
"IT and other information services"
"IT and other information services"
"IT and other information services"
